"SRR1039508","SRR1039509","SRR1039510","SRR1039511","SRR1039512","SRR1039513","SRR1039514","SRR1039515","SRR1039516","SRR1039517","SRR1039518","SRR1039519","SRR1039520","SRR1039521","SRR1039522","SRR1039523"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.001,0,4.012,1,1,3,1,2.002,1.001,2.003,0,0,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1.042,0,2.307,0,0,1.043,0,0,0,1.053,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,3,1,0,0,2,1,0,0,0,2,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
214.979,255.98,183.875,235,169,157.005,397.005,194,79,248.028,219.795,84,229,259.889,304.044,366.256
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.016,0,1.054,1,1.017,0,4.037,0,1,3.049,0,1.007,0,0,2.083,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128.307,114.99,128.37,113.163,210.07,66.925,123.999,125.653,180.543,259.575,182.601,136.147,161.611,129.071,221.274,170.437
498.754,353.037,501.853,326.665,712.945,292.248,575.891,528.087,766.426,702.516,652.352,620.074,658.487,342.517,880.194,475.13
1032.516,993.95,918.816,1104.839,1322.123,860.047,1917.97,1201.706,930.296,1319.833,1219.284,759.667,1052.074,1475.645,1432.081,2001.059
260.616,270.732,318.99,305.79,319.634,206.616,447.36,286.629,268.283,449.509,337.885,252.359,277.099,301.699,326.339,359.722
6,9,11,4.059,6,3,15,7.087,11,0,7.258,6.064,10,5,0,0
154.634,135.11,152.993,143.987,126.891,94.518,221.154,173.446,152.846,153.971,186.798,110.548,109.586,131.034,161.784,159.4
618.079,523.558,540.027,600.081,786.579,475.514,1094.835,603.272,786.545,951.681,820.594,577.017,563.246,560.961,728.713,807.51
122.568,150.574,148.256,158.895,145.75,116.923,260.642,158.462,144.889,217.545,170.563,110.606,133.949,112.665,174.169,202.007
227.412,186.031,234,190,259.412,189,392.157,216.511,283.341,321,311.06,222.691,211.216,256,274.708,342
28.673,18.403,25.9,24.779,40.517,19,40.352,28.268,40.435,45.31,24.815,9.542,37.009,22,33.651,23.973
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563.816,930.574,488.399,908.283,402.902,440.719,1367.849,457.704,386,703.268,737.462,367.197,408.942,646.797,469.359,849.947
154.608,163.078,159.13,148.049,255.694,134.536,299.38,160.848,189.76,388.095,398.166,173.689,148.935,203.278,180.426,241.623
1495.603,1220.382,1449.992,1317.129,1914.984,1137.151,2128.897,1457.765,1528.528,2120.86,1740.373,1250.998,1499.144,1552.738,1744.014,1876.87
6209.304,5948.608,7095.845,6100.828,8048.447,3481.652,9491.867,5888.829,6719.508,8402.415,7951.606,5541.829,4658.512,4322.182,6848.543,6313.032
1611.247,1410.324,1616.123,1547.371,1578.978,1011.51,2623.589,1648.002,1877.946,1832.424,1650.892,1490.808,1430.958,1487.323,1977.214,2001.105
6.891,10,7.688,8,16,7,1,14,10,11.471,12,0,22.796,5.127,12.824,7
162.1,114.972,155.038,105.197,148.28,57,193.546,137.23,196.041,236.137,195.999,155.637,124.029,82,143.03,102.911
219.077,294,326.056,212.377,321.984,177.095,374.855,178.41,427.024,330.891,321.596,183.791,141.969,0,386.248,259.408
1725.229,1028.351,1806.815,1234.891,2528.02,1339.052,2483.226,1949.391,2211.273,2038.955,1754.656,1725.013,2154.818,1683.969,2512.72,2114.399
315.044,232.922,267.592,307.9,363.186,204.025,461.046,313.08,336.405,385.972,437.68,321.472,324.529,233.804,449.34,406.625
1427.417,774.878,1420.047,861.333,1879.658,388.048,1411.209,1355.969,1963.481,1112.692,1002.007,1463.98,915.995,458.624,1261.614,710.156
1379.476,1597.162,1313.859,1517.694,1163.124,757.708,1946.932,1036.931,1305.329,2229.174,1893.747,1145.074,995.674,1464.977,1396.631,2100.456
13.466,0,8.851,0,7.447,10,27.171,0,0,20,0,6.834,6.366,0,0,12.339
213,120,133.477,119,68.228,74,181.017,178,3.294,0,41.101,143,194,84.404,214,156.216
4059.801,3372.434,4140.548,4305.121,7315.886,3646.424,9624.166,7010.422,4450.359,5500.43,4552.412,4635.698,5607.757,5264.442,6851.503,7349.228
632.333,569.952,499.277,803.105,614.18,542.273,992.916,721.865,555.628,727.593,444.995,484.195,433.128,743.955,555.969,952.134
20,18,17,19,19,13,35,18,41,59,41,22,17,30,35,37
94.842,66.905,77.647,61.6,158.432,75.544,134.667,89.128,126.402,111.651,94.02,87.769,82.709,78.219,131.624,129.419
549.067,517.07,469.425,539.798,434.534,427.953,604.865,454.829,650.449,788.405,702.377,606.455,453.484,426.997,635.037,667.231
43.727,26.18,16.992,17.195,34.313,16.166,33.417,26.434,55.946,78.349,35.564,42.591,29.796,32.688,15.696,37.583
59.265,4.035,57.796,41.704,60.097,7.713,43.435,63.683,66.087,63.571,18.091,18.061,48.808,15.089,48.196,53.283
241.182,163.062,251.355,171.923,146.85,154.265,331.546,239.332,248.221,198.271,149.91,176.965,121.792,168.692,292.804,263.311
44.707,14.245,42.456,57.061,43.979,0,92.209,38.776,135.572,59.377,82.151,34.954,53.45,39.587,42.893,35.96
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2651.617,3420.669,2480.074,2641.752,4134.048,2683.761,7026.729,3722.348,3983.986,8575.248,7176.247,4037.603,2631.986,4493.873,3907.431,4259.051
596.712,862.735,502.399,1066.935,928.325,330.632,932.804,588.07,411.744,705.67,785.672,287.726,634.358,479.338,634.275,1171.18
4677.158,3871.091,4820.782,4575.263,4915.686,1402.063,5646.623,4338.221,5487.619,3428.277,3943.546,4457.482,4574.468,2720.261,7778.676,4930.664
2612.14,2076.314,2392.455,2214.65,3090.208,1618.533,3547.337,2255.477,3094.319,3855.798,3918.99,2564.196,2188.471,2178.68,2817.231,3197.342
1497.878,1403,1415.09,1426.153,1802.152,1311.484,2818.571,1564.002,1582.748,2639.564,2484.743,1554.136,1376.027,1537.221,1801.094,2039.947
344.012,362.367,291.206,360.078,256.487,252.102,443.359,314.809,210.71,300.229,294.833,213.729,248.792,278.974,298.255,334.46
1028.84,1016.98,1019.414,1153.364,1035.734,1086.249,2069.169,1216.175,1051.054,1683.464,1551.955,1151.106,836.781,1185.251,1133.226,1135.048
0,0,3,0,0,0,0,0,3,1,3,1,4,1,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
1,2,0,0,1,1,5,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.12,5,3.891,12,22.514,75.615,3.814,0,15.976,0,4.693,10.098,16.314,0,56.471
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3,0,6,0,3,3,2,0,0,1,1,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
958.268,993.795,842.937,1010.874,1074.026,608.74,1439.204,828.024,1090.346,1499.051,1388.537,860.667,814.386,979.801,1086.143,1240.323
51.605,29.586,61.32,37.9,69.606,32.176,53.747,54.067,60.427,47.406,55.062,61.17,52.547,31.025,71.102,45.232
207.429,171,172,173,176.003,150.001,304,184.057,176,226.001,185,171.082,157.358,231,234,263
184,153,212,153.001,162.27,0,261.201,146,218.004,212,216,184,139.747,135,226.685,148.299
1319.36,1251.608,1157.938,1272.366,1037.438,945.775,2384.311,1105.836,1164.193,1586.587,1271.717,1101.214,942.89,1269.89,1465.194,1538.908
540.823,493.064,647.721,521.528,634.145,323.881,614.295,432.691,717.252,812.48,860.703,456.592,346.69,503.321,500.683,632.295
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191,199.003,157.002,197,180.029,106.147,377.229,173,194,320,272,165.009,163.02,199,174.101,236.293
16.146,19,7.068,23.364,4.11,6.568,20.756,13.175,6.879,4.579,1.607,6.893,17.267,10.9,32.17,32.581
136.489,165.415,180.784,142.954,213.555,169.039,307.207,160.009,159.034,199.779,170.295,115.025,122.884,160,235.878,186.249
74.605,97.154,265.185,115.73,173.215,87.955,229.413,164.019,124.805,222.019,89.384,209.462,86.587,112.457,166.189,158.932
6,6,0,0,74,25,80,48,1,1,1,1,4,3,5,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310.274,294.64,311.256,284.791,442.372,264.411,460.446,344.006,408.05,517.625,494.962,371.976,350.573,281.926,355.026,390.505
6,7,6,5,13,13,15,10,12,24,19,9,5,9,2,10
1,0,0,0,0,1,0,0,3,0,0,0,0,0,2,4
0,0,0,0,37.067,0,66.083,0,0,0,68.086,0,23.951,0,0,38.159
0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,8,14,4,7,1,5,2,1,0,0,0,7,6,8,1
845.702,252.716,481.806,337.363,510.392,70.105,651.951,243.424,292.764,531.452,454.904,254.46,373.757,354.683,385.017,563.823
548.853,775.26,498.45,901.948,829.134,881.981,1344.27,603.257,747.04,1265.639,1284.572,590.111,563.625,869.094,585.027,1102.011
18,36,16,25,23,7,44,11,27,53,58,21,27,44,31,50
9,4,19,7,9,0,3,11,12,8,7,8,7,0,19,5
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
201,199,170.006,212,188.904,90.728,267.001,158,169.999,213,200.001,145,139.283,166,204,255.067
77.915,70.861,62.692,49.691,49.086,29.207,121.736,69.526,42.182,77.86,66.99,62.299,41.52,85.826,52.129,149.308
901.001,645.999,996,743.999,1009.032,561.252,1485.017,967.399,987.306,1054.253,934.076,870.019,982,869.078,1417.547,1057.999
82.214,86.923,76.445,78.565,74.055,45.91,117.727,95.129,74.809,105.395,98.177,81.976,72.033,45.731,94.451,83.295
1066.693,1185.218,1044.383,1271.014,1180.332,958.939,2454.027,1122.889,1210.199,1989.488,1734.889,1141.487,892.966,1314.2,1325.343,1560.377
0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,1
63,132.001,30,132.638,683.055,1477.386,1470.74,284.112,226.4,1386.888,1316.751,245.096,66,228.476,36.052,259
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,5,0,2,5.857,0,0,0,0,0,1,7,5.071
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405.741,286.199,378.232,320.37,521.432,242.359,498.033,345.987,346.047,521.01,488.941,261.858,250.999,299.778,275.114,361.554
12.454,6,3,9.842,15.699,26.097,28.482,18.293,13.646,9.181,6.135,17.121,8.522,11.449,4,13.127
3.21,22.219,23.103,8.032,7.365,11.325,17.395,18.03,9.279,24.965,1.587,7.376,13.257,10.876,23.984,9.643
75.968,70.729,110.042,51.181,91.742,18.817,81.71,46,72,13.724,41.265,48.443,7.104,5.41,60,30.192
269,58,256,71,218.844,42,90,177.223,294.02,106,129,244.999,213,35,164.223,70
352,323,371.01,255,368.008,129.001,747.245,425.933,96,88,62.018,118,222.033,195.015,307.031,141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.655,124.91,64.015,112.922,43.563,54.156,126.022,60.095,59.987,159.853,132.169,41.993,40.339,92.203,69.403,93.961
4,1,5,1,7,1,2,1,4,2,2,1,6,4,8,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4.773,0,29,18.171,0,25,18.101,6.601,0,15.07,11.814,4,0,21,0,27
0,0,0,0,3,0,0,2,1.095,9,9.358,4,3,0,3,3
0,1,1,2,1,0,2,0,2,0,2,2,1,2,0,2
0,0,0,0,0,0,4.076,0,0,7.563,0,1,0,5.905,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657.145,1159.635,1476.67,1131.409,1955.407,819.011,1835.485,1452.187,1512.382,1379.98,1396.898,1219.451,1416.303,1152.663,1647.145,1356.72
51.227,43,36,40.57,50.996,79,105.012,94,127.876,119,147.021,114,32.198,17.874,66,7.324
1417.287,834.145,1269.236,815.471,1864.539,907.399,1834.43,1657.163,2113.569,2149.836,1975.537,1761.94,1490.47,1164.259,1995.997,1285.99
364.045,308.722,325.862,318.709,448.055,280.891,537,334.721,597.93,636.672,510.757,537.362,371.7,352.002,516.327,380.566
3313.124,1913.772,2832.578,2219.948,3462.237,1187.379,3803.897,3575.008,2966.874,4323.803,3613.07,2953.693,2536.508,1796.063,4327.886,2173.331
3164.719,2423.573,3324.156,3099.798,2418.422,1310.595,2937.389,2345.102,2826.1,2325.882,1506.058,2169.9,1981.266,1125.105,2645.973,1888.539
78.366,143.026,262.11,198.135,181.094,96.36,394.75,315.176,376.235,545.889,823.405,698.306,182.121,215,451.913,249.144
18322.931,15531.361,17925.962,14942.701,21098.898,11428.163,25273.471,18515.076,20001.11,28225.264,25740.18,17891.748,15077.159,13985.807,18658.446,17918.971
325.583,364.173,300.017,374.587,448.284,268.829,493.816,313.327,292.073,453.513,385.307,273.335,332.01,424.645,435.772,506.065
799.758,879.269,806.875,927.793,1044.296,675.54,1384.167,711.666,1266.948,1561.955,1415.126,872.844,615.37,903.705,1072.837,1387.081
237.433,181.731,280.828,190.641,321.454,167.372,316.579,255.073,319.327,294.908,289.313,210.533,231.198,213.413,355.468,311.582
19592.248,18185.886,20231.303,18140.68,21059.423,11817.956,29435.526,18213.709,21675.39,21996.249,21985.635,16362.563,16615.019,17292.599,21867.698,23650.21
229.196,202.958,228.629,243.832,203.445,75.482,234.109,191.246,209.399,193.586,167.686,113.731,118.636,123.337,196.67,205.3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.006,3.026,1.004,3.021,2.011,1.005,1.006,5.039,2.01,3.018,1.005,2.014,2.015,1.005,1.004,2.014
2532.456,3033.492,2951.298,2627.092,2648.395,1491.402,4059.315,2214.472,1772.22,2212.19,2157.028,1581.815,2176.731,1768.603,2570.763,2134.433
52,23,75,48,29.033,18,39.605,53,0,18,0,0,23,10.405,30.033,18
108.007,88,117,98,116,75,170.007,86,117,140,143,89.001,92.002,123,149.152,212.011
2116.948,1969.587,2389.363,2100.755,2186.036,1224.465,2735.75,1882.508,2255.968,2314.087,2345.602,1965.438,1884.203,1563.725,2516.83,1893.772
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,4,2,2,2,6,2,0,1,1,3,6,4,2,7
66.889,153.262,29.344,53.476,148.376,52.055,89.69,60.703,146.015,121.431,145.728,63.105,154.3,99.407,107.031,86.306
2185.471,1774.387,2036.89,1852.618,2569.254,1507.567,3122.786,2179.504,2710.008,3068.119,2587.601,2076.128,2010.203,2078.288,2670.636,2674.106
162.699,139.37,98.182,221.735,190.953,0,191.039,67.26,219.072,211.731,263.172,0,0,149.633,11.307,150.394
4,2,1,3,9,3,1,3,0,1,0,1,2,0,0,5
842.921,973.722,782.482,1060.769,888.558,603.869,1429.218,746.255,855.496,1440.578,1182.38,806.162,574.177,1080.849,901.431,1242.373
530.956,281.545,511.067,385.05,529.675,269.22,490.211,354.522,519.638,472.377,459.977,337.669,404.726,367.776,566.553,495.843
0,0,0,0,2,1,0,0,0,3,3,0,0,0,0,0
0,1,0,0,13,0,0,1,0,0,7,1.358,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
178.539,84.767,95.298,190.37,163.301,58.62,102.722,109.272,307.33,134.425,137.146,104.174,246.249,67.989,111.969,209.459
1862.831,1678.913,1853.687,1634.232,1446.556,817.992,2828.372,1731.226,1028.228,1670.655,1819.207,1310.421,1526.138,1594.694,1945.795,1648.859
1356.865,1509.378,1359.33,1648.953,1618.911,1418.381,3270.855,1512.309,1531.152,2451.871,2088.643,1335.224,1092.86,1692.88,1579.883,1933.777
115.31,53.229,135.446,43.645,97.574,12.935,60.433,90.551,136.984,44.183,102.87,130.985,110.807,33.807,110.054,23.922
210.824,176,150.549,162.708,203.818,102.032,304.737,179.674,233.916,220.385,221.483,229.161,151.979,187.607,196.397,228.822
298.516,165.105,307.589,233.257,247.567,117,312.489,217,408.708,655.903,478.365,353.176,222.891,119.231,249.143,155.552
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
364.071,285.315,384.319,334.798,359.389,175.371,397.462,373.223,367.25,325.581,247.781,236.181,343.652,307.401,516.546,387.583
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323.554,406.151,431.218,269.513,269.588,88.049,570.827,548.541,563.033,473.464,587.555,419.379,604.523,284.742,474.622,406.423
1383.894,850.185,1325.755,968.878,1163.317,677.4,1622.02,1339.151,1467.038,1652.348,1374.439,1367.589,940.238,1046.943,1464.819,1158.893
1048.601,1108.467,1148.474,1129.977,1232.666,849.14,1759.2,1013.268,1270.036,1734.109,1454.011,981.061,896.61,1285.118,1235.683,1585.48
17,23.033,24,30,0,28.855,40.184,0,0,32,27.41,0,0,45,0,35.262
360.97,236.585,430.275,321.441,361.303,67.139,354.436,100.317,216.136,302.54,233.484,283.627,264.81,334.361,336.639,279.345
40.687,91.979,68.562,37.553,63.551,24.436,73.363,59.615,0,121.99,98.072,0,52.988,31.602,101.06,60.577
670.198,800.146,1282.808,847.005,1119.955,517.454,1702.002,986.073,873.922,1408.121,1556.851,509.574,1118.713,918.047,1633.017,1465.98
162.035,50.649,123.299,56.595,98.556,29,70.935,74.235,27.788,12.731,10.966,22.329,86.271,36.823,90.217,25.196
336.166,294.974,272.197,259.612,377.207,93.265,258.912,332.704,362.214,385.002,419.337,313.175,310.195,261.997,387.809,322.559
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
166.115,139.875,190.105,199,242.018,116.667,299.277,204.927,219.231,270.47,165.354,200.512,164.468,183.845,230.92,238.161
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.723
7343.506,9293.064,5129.276,9540.57,12668.933,9711.234,23197.541,8795.787,8440.859,27929.125,22450.135,9452.14,10242.953,18068.955,8766.063,20453.952
1838.826,1504.162,1818.568,1529.354,3079.824,1804.326,3591.455,2429.317,783.654,858.313,754,646.225,2525.292,3007.685,3489.441,3911.672
3.626,6.738,9.167,9.457,13.569,11.165,24.814,6.79,13.722,34.91,27.917,16.115,7.276,10.476,8.122,11.366
67.936,152.409,77.092,310.583,177.383,260.171,408.797,92.187,266.112,837.709,591.289,256.266,0,127.145,141.656,379.039
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.726,0
82.905,54,67.785,61.026,102.818,33,175.26,149.147,164.581,118.671,92.222,133.007,144.947,100.277,205.196,194.788
7028.654,5912.605,7728.027,5306.448,11479.36,5761.625,13412.52,9752.775,10837.664,15655.557,10794.397,8043.583,9948.602,10727.015,14036.755,14560.821
76.834,106.147,73,87,70.085,67.385,137.419,57.366,92.986,146.002,136.052,70.99,76.02,96.953,81.412,110.597
6382.111,3939.132,6070.886,4112.998,8561.751,3217.501,7557.254,5964.541,7531.222,7660.017,6780.828,6058.78,6425.809,5185.78,9557.353,7524.26
68.083,36.441,4.471,22.517,33.585,0,18.666,38.461,30.498,24.718,12.741,54.176,3.953,80.418,10.842,33.722
469.066,451.473,529.955,465.388,625.809,373.719,948.697,656.056,686.941,754.849,713.997,512.199,486.67,489.764,770.967,737.85
113.002,76.023,105.006,73.006,110.024,48,113.017,68.014,155.109,157.038,114.052,82.519,64.01,76,112.041,86.005
594.72,624.027,745.489,823.836,632.831,389.541,1099.327,664.837,763.984,861.131,897.475,615.554,607.793,668.803,673.476,831.248
1348.173,1107.792,1291.734,1136.335,1327.517,739.3,2336.846,1295.177,1361.691,1570.974,1370.262,1322.851,1084.359,1097.788,1560.775,1248.826
310.379,325.999,274,286.034,268,143,358.622,269,302.829,441.595,385.787,289,212.779,267,327.02,329.22
729.331,796.67,722.675,859.052,596.343,416.531,1374.131,591.294,761.204,1218.766,904.947,750.298,604.568,728.965,737.283,764.169
99,68,97.266,82,54,17,61,51,75.006,72.003,53,57,77,59,89.001,58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.891,37.919,36.912,0,32.447,8.82,74.754,0,27.35,41.698,0,21.007,27.239,29.474,10.09,64.859
73.658,175.361,0,262.383,178.383,46.794,222.346,133.854,326.734,202.593,181.873,181.162,165.292,196.269,65.255,142.547
333,293.001,356,305,322,242.014,624.322,325.005,398,444,425.033,319,283,394,399.018,378.025
125.144,99.093,137.572,92.654,142.207,64.415,194.368,123.567,151.907,155.277,125.082,143.535,95.169,99.698,134.127,143.654
32.983,23.98,0,16.701,88.151,165.015,69.564,55.621,48.954,94.381,122.655,0,0,112.685,31.376,213.056
3189.287,2687.191,3330.336,2897.183,3643.737,1993.597,5056.815,3148.535,4393.468,5031.444,4519.53,3496.098,2662.036,2630.452,3659.204,3406.508
0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0
153.869,103.767,77.651,148.035,153.964,72.057,206.202,108.931,142.014,125.986,178.753,103.382,119.929,123.52,171.227,172.914
6335.306,8389.766,5407.294,7109.389,6235.331,2934.487,15383.52,6852.275,14665.799,27104.738,21118.177,12102.717,2916.471,5530.166,5709.182,5619.731
156,161,172,164.013,67.015,20,63,35.001,22,19,17,15,47.023,35,32.004,40
1438.149,1113.056,1251.846,1151.956,1393.426,743.41,1840.742,1090.075,1140.355,1275.781,1300.466,1045.485,979.352,982.393,1331.145,1290.26
2324.472,3472.358,2113.109,3790.667,4105.237,2848.602,6679.447,3044.838,3053.911,4414.386,4419.513,2734.82,2996.245,3644.575,3836.236,4707.116
264.928,295.422,330.476,358.547,470.183,275.878,782.132,358.058,375.891,451.536,449.99,280.523,269.456,321.727,315.337,399.162
84.06,99.787,54,85.04,55.317,48.177,74.597,25.687,41.05,104.447,89.252,39.686,80.746,120.568,97.439,120.754
62.866,80.028,85.326,52.377,186.604,129.108,309.372,245.819,329.445,402.216,321.528,302.206,145.826,119.606,205.543,132.983
0,20.817,10.61,20.16,9.902,10.62,9.342,2.95,6.962,28.189,5.854,5.083,1.728,1.638,6.398,31.171
29.587,58.769,81.529,65.749,64.604,32.011,91.202,76.465,63.185,77.512,70.066,64.507,38.667,46.784,74.879,80.54
29.259,29.067,28.68,129.604,0,67.41,115.292,98.285,0,133.791,193.559,97.32,75.971,0,26.258,79.197
2,0,2,0,3.913,0,4,0,6,0,2,1.297,12,2,21,1
294.864,202.119,312.283,341.61,257.09,134.412,574.237,319.542,457.982,410.882,267.379,286.139,267.153,311.993,445.606,449.948
